date,sales
4/12/2017,49
4/13/2017,32
4/14/2017,31
4/15/2017,38
4/16/2017,34
4/17/2017,24
4/18/2017,34
4/19/2017,30
4/20/2017,26
4/21/2017,28
4/22/2017,36
4/23/2017,59
4/24/2017,17
4/25/2017,30
4/26/2017,39
4/27/2017,22
4/28/2017,47
4/29/2017,41
4/30/2017,34
5/1/2017,35
5/2/2017,33
5/3/2017,28
5/4/2017,34
5/5/2017,24
5/6/2017,37
5/7/2017,38
5/8/2017,24
5/9/2017,28
5/10/2017,19
5/11/2017,20
5/12/2017,26
5/13/2017,46
5/14/2017,44
5/15/2017,36
5/16/2017,31
5/17/2017,39
5/18/2017,28
5/19/2017,39
5/20/2017,41
5/21/2017,32
5/22/2017,21
5/23/2017,29
5/24/2017,19
5/25/2017,26
5/26/2017,29
5/27/2017,29
5/28/2017,39
5/29/2017,27
5/30/2017,32
5/31/2017,22
6/1/2017,42
6/2/2017,32
6/3/2017,38
6/4/2017,41
6/5/2017,31
6/6/2017,23
6/7/2017,31
6/8/2017,28
6/9/2017,44
6/10/2017,34
6/11/2017,59
6/12/2017,22
6/13/2017,44
6/14/2017,27
6/15/2017,34
6/16/2017,37
6/17/2017,35
6/18/2017,48
6/19/2017,24
6/20/2017,30
6/21/2017,32
6/22/2017,47
6/23/2017,38
6/24/2017,29
6/25/2017,56
6/26/2017,27
6/27/2017,33
6/28/2017,29
6/29/2017,31
6/30/2017,35
7/1/2017,53
7/2/2017,51
7/3/2017,20
7/4/2017,50
7/5/2017,26
7/6/2017,42
7/7/2017,45
7/8/2017,33
7/9/2017,42
7/10/2017,33
7/11/2017,40
7/12/2017,32
7/13/2017,40
7/14/2017,41
7/15/2017,29
7/16/2017,42
7/17/2017,37
7/18/2017,34
7/19/2017,36
7/20/2017,40
7/21/2017,37
7/22/2017,50
7/23/2017,45
7/24/2017,32
7/25/2017,36
7/26/2017,36
7/27/2017,43
7/28/2017,39
7/29/2017,56
7/30/2017,49
7/31/2017,35
8/1/2017,32
8/2/2017,22
8/3/2017,33
8/4/2017,45
8/5/2017,35
8/6/2017,37
8/7/2017,36
8/8/2017,24
8/9/2017,31
8/10/2017,30
8/11/2017,37
8/12/2017,49
8/13/2017,42
8/14/2017,27
8/15/2017,43
8/16/2017,35
8/17/2017,26
8/18/2017,22
8/19/2017,33
8/20/2017,41
8/21/2017,20
8/22/2017,40
8/23/2017,24
8/24/2017,29
8/25/2017,46
8/26/2017,37
8/27/2017,45
8/28/2017,26
8/29/2017,32
8/30/2017,44
8/31/2017,37
9/1/2017,33
9/2/2017,38
9/3/2017,39
9/4/2017,22
9/5/2017,34
9/6/2017,32
9/7/2017,23
9/8/2017,29
9/9/2017,35
9/10/2017,40
9/11/2017,28
9/12/2017,28
9/13/2017,38
9/14/2017,32
9/15/2017,31
9/16/2017,31
9/17/2017,40
9/18/2017,27
9/19/2017,26
9/20/2017,37
9/21/2017,42
9/22/2017,35
9/23/2017,37
9/24/2017,45
9/25/2017,22
9/26/2017,35
9/27/2017,29
9/28/2017,33
9/29/2017,30
9/30/2017,25
10/1/2017,40
10/2/2017,28
10/3/2017,29
10/4/2017,30
10/5/2017,23
10/6/2017,43
10/7/2017,35
10/8/2017,34
10/9/2017,28
10/10/2017,35
10/11/2017,28
10/12/2017,26
10/13/2017,35
10/14/2017,34
10/15/2017,36
10/16/2017,27
10/17/2017,30
10/18/2017,24
10/19/2017,26
10/20/2017,33
10/21/2017,32
10/22/2017,54
10/23/2017,22
10/24/2017,22
10/25/2017,22
10/26/2017,25
10/27/2017,31
10/28/2017,37
10/29/2017,44
10/30/2017,25
10/31/2017,39
11/1/2017,28
11/2/2017,36
11/3/2017,29
11/4/2017,35
11/5/2017,31
11/6/2017,33
11/7/2017,29
11/8/2017,28
11/9/2017,40
11/10/2017,28
11/11/2017,40
11/12/2017,43
11/13/2017,26
11/14/2017,30
11/15/2017,27
11/16/2017,50
11/17/2017,32
11/18/2017,39
11/19/2017,35
11/20/2017,29
11/21/2017,22
11/22/2017,27
11/23/2017,35
11/24/2017,40
11/25/2017,42
11/26/2017,30
11/27/2017,23
11/28/2017,24
11/29/2017,32
11/30/2017,25
12/1/2017,28
12/2/2017,29
12/3/2017,35
12/4/2017,18
12/5/2017,26
12/6/2017,21
12/7/2017,21
12/8/2017,20
12/9/2017,28
12/10/2017,27
12/11/2017,24
12/12/2017,18
12/13/2017,14
12/14/2017,17
12/15/2017,26
12/16/2017,22
12/17/2017,23
12/18/2017,17
12/19/2017,19
12/20/2017,18
12/21/2017,33
12/22/2017,36
12/23/2017,17
12/24/2017,22
12/25/2017,17
12/26/2017,22
12/27/2017,13
12/28/2017,25
12/29/2017,34
12/30/2017,30
12/31/2017,26
1/1/2013,11
1/2/2013,9
1/3/2013,20
1/4/2013,22
1/5/2013,22
1/6/2013,11
1/7/2013,7
1/8/2013,13
1/9/2013,9
1/10/2013,5
1/11/2013,20
1/12/2013,11
1/13/2013,16
1/14/2013,6
1/15/2013,16
1/16/2013,20
1/17/2013,12
1/18/2013,10
1/19/2013,14
1/20/2013,17
1/21/2013,11
1/22/2013,15
1/23/2013,7
1/24/2013,11
1/25/2013,15
1/26/2013,16
1/27/2013,11
1/28/2013,19
1/29/2013,17
1/30/2013,12
1/31/2013,19
2/1/2013,14
2/2/2013,15
2/3/2013,27
2/4/2013,11
2/5/2013,18
2/6/2013,8
2/7/2013,13
2/8/2013,20
2/9/2013,13
2/10/2013,19
2/11/2013,13
2/12/2013,12
2/13/2013,12
2/14/2013,12
2/15/2013,15
2/16/2013,25
2/17/2013,18
2/18/2013,10
2/19/2013,8
2/20/2013,16
2/21/2013,19
2/22/2013,9
2/23/2013,18
2/24/2013,18
2/25/2013,5
2/26/2013,13
2/27/2013,16
2/28/2013,9
3/1/2013,17
3/2/2013,25
3/3/2013,20
3/4/2013,15
3/5/2013,17
3/6/2013,19
3/7/2013,14
3/8/2013,15
3/9/2013,15
3/10/2013,16
3/11/2013,12
3/12/2013,13
3/13/2013,15
3/14/2013,22
3/15/2013,14
3/16/2013,16
3/17/2013,20
3/18/2013,14
3/19/2013,16
3/20/2013,20
3/21/2013,16
3/22/2013,15
3/23/2013,17
3/24/2013,24
3/25/2013,13
3/26/2013,18
3/27/2013,16
3/28/2013,15
3/29/2013,22
3/30/2013,19
3/31/2013,20
4/1/2013,20
4/2/2013,20
4/3/2013,19
4/4/2013,27
4/5/2013,22
4/6/2013,20
4/7/2013,22
4/8/2013,17
4/9/2013,17
4/10/2013,22
4/11/2013,27
4/12/2013,27
4/13/2013,21
4/14/2013,31
4/15/2013,7
4/16/2013,14
4/17/2013,20
4/18/2013,23
4/19/2013,15
4/20/2013,27
4/21/2013,29
4/22/2013,18
4/23/2013,12
4/24/2013,18
4/25/2013,25
4/26/2013,24
4/27/2013,21
4/28/2013,22
4/29/2013,17
4/30/2013,23
5/1/2013,23
5/2/2013,21
5/3/2013,10
5/4/2013,34
5/5/2013,24
5/6/2013,18
5/7/2013,19
5/8/2013,12
5/9/2013,17
5/10/2013,31
5/11/2013,18
5/12/2013,25
5/13/2013,16
5/14/2013,18
5/15/2013,17
5/16/2013,17
5/17/2013,22
5/18/2013,21
5/19/2013,32
5/20/2013,17
5/21/2013,17
5/22/2013,13
5/23/2013,18
5/24/2013,23
5/25/2013,28
5/26/2013,22
5/27/2013,18
5/28/2013,19
5/29/2013,22
5/30/2013,16
5/31/2013,22
6/1/2013,29
6/2/2013,21
6/3/2013,19
6/4/2013,16
6/5/2013,28
6/6/2013,29
6/7/2013,24
6/8/2013,28
6/9/2013,26
6/10/2013,16
6/11/2013,19
6/12/2013,21
6/13/2013,21
6/14/2013,22
6/15/2013,29
6/16/2013,30
6/17/2013,25
6/18/2013,20
6/19/2013,26
6/20/2013,16
6/21/2013,18
6/22/2013,26
6/23/2013,38
6/24/2013,21
6/25/2013,20
6/26/2013,23
6/27/2013,24
6/28/2013,19
6/29/2013,29
6/30/2013,38
7/1/2013,23
7/2/2013,25
7/3/2013,18
7/4/2013,20
7/5/2013,37
7/6/2013,33
7/7/2013,25
7/8/2013,21
7/9/2013,28
7/10/2013,29
7/11/2013,23
7/12/2013,26
7/13/2013,34
7/14/2013,37
7/15/2013,23
7/16/2013,27
7/17/2013,16
7/18/2013,17
7/19/2013,31
7/20/2013,27
7/21/2013,40
7/22/2013,19
7/23/2013,18
7/24/2013,16
7/25/2013,32
7/26/2013,22
7/27/2013,18
7/28/2013,27
7/29/2013,22
7/30/2013,24
7/31/2013,11
8/1/2013,23
8/2/2013,22
8/3/2013,29
8/4/2013,23
8/5/2013,14
8/6/2013,23
8/7/2013,18
8/8/2013,15
8/9/2013,22
8/10/2013,27
8/11/2013,29
8/12/2013,14
8/13/2013,15
8/14/2013,13
8/15/2013,27
8/16/2013,23
8/17/2013,26
8/18/2013,21
8/19/2013,18
8/20/2013,25
8/21/2013,21
8/22/2013,27
8/23/2013,18
8/24/2013,16
8/25/2013,26
8/26/2013,18
8/27/2013,22
8/28/2013,22
8/29/2013,17
8/30/2013,26
8/31/2013,23
9/1/2013,21
9/2/2013,10
9/3/2013,24
9/4/2013,16
9/5/2013,29
9/6/2013,28
9/7/2013,21
9/8/2013,22
9/9/2013,11
9/10/2013,18
9/11/2013,18
9/12/2013,21
9/13/2013,19
9/14/2013,30
9/15/2013,27
9/16/2013,10
9/17/2013,22
9/18/2013,8
9/19/2013,22
9/20/2013,14
9/21/2013,26
9/22/2013,27
9/23/2013,26
9/24/2013,20
9/25/2013,16
9/26/2013,27
9/27/2013,28
9/28/2013,33
9/29/2013,18
9/30/2013,14
10/1/2013,23
10/2/2013,17
10/3/2013,24
10/4/2013,17
10/5/2013,20
10/6/2013,19
10/7/2013,12
10/8/2013,13
10/9/2013,10
10/10/2013,18
10/11/2013,16
10/12/2013,24
10/13/2013,29
10/14/2013,13
10/15/2013,17
10/16/2013,15
10/17/2013,17
10/18/2013,18
10/19/2013,17
10/20/2013,26
10/21/2013,15
10/22/2013,22
10/23/2013,14
10/24/2013,22
10/25/2013,15
10/26/2013,26
10/27/2013,21
10/28/2013,18
10/29/2013,18
10/30/2013,18
10/31/2013,18
11/1/2013,31
11/2/2013,31
11/3/2013,30
11/4/2013,18
11/5/2013,17
11/6/2013,18
11/7/2013,17
11/8/2013,24
11/9/2013,21
11/10/2013,29
11/11/2013,13
11/12/2013,8
11/13/2013,22
11/14/2013,28
11/15/2013,23
11/16/2013,23
11/17/2013,20
11/18/2013,20
11/19/2013,17
11/20/2013,21
11/21/2013,25
11/22/2013,17
11/23/2013,23
11/24/2013,32
11/25/2013,25
11/26/2013,26
11/27/2013,20
11/28/2013,14
11/29/2013,14
11/30/2013,22
12/1/2013,22
12/2/2013,8
12/3/2013,18
12/4/2013,13
12/5/2013,15
12/6/2013,16
12/7/2013,15
12/8/2013,14
12/9/2013,6
12/10/2013,13
12/11/2013,17
12/12/2013,11
12/13/2013,19
12/14/2013,17
12/15/2013,13
12/16/2013,13
12/17/2013,13
12/18/2013,4
12/19/2013,22
12/20/2013,17
12/21/2013,18
12/22/2013,14
12/23/2013,8
12/24/2013,7
12/25/2013,11
12/26/2013,16
12/27/2013,20
12/28/2013,19
12/29/2013,18
12/30/2013,12
12/31/2013,17
1/1/2014,12
1/2/2014,14
1/3/2014,22
1/4/2014,19
1/5/2014,18
1/6/2014,7
1/7/2014,8
1/8/2014,7
1/9/2014,10
1/10/2014,18
1/11/2014,22
1/12/2014,16
1/13/2014,8
1/14/2014,14
1/15/2014,12
1/16/2014,13
1/17/2014,14
1/18/2014,19
1/19/2014,17
1/20/2014,10
1/21/2014,8
1/22/2014,15
1/23/2014,6
1/24/2014,14
1/25/2014,23
1/26/2014,18
1/27/2014,12
1/28/2014,13
1/29/2014,16
1/30/2014,15
1/31/2014,20
2/1/2014,18
2/2/2014,17
2/3/2014,7
2/4/2014,14
2/5/2014,16
2/6/2014,15
2/7/2014,18
2/8/2014,21
2/9/2014,15
2/10/2014,12
2/11/2014,12
2/12/2014,19
2/13/2014,14
2/14/2014,20
2/15/2014,15
2/16/2014,21
2/17/2014,9
2/18/2014,17
2/19/2014,19
2/20/2014,13
2/21/2014,22
2/22/2014,15
2/23/2014,25
2/24/2014,13
2/25/2014,17
2/26/2014,16
2/27/2014,13
2/28/2014,17
3/1/2014,20
3/2/2014,25
3/3/2014,17
3/4/2014,24
3/5/2014,22
3/6/2014,20
3/7/2014,23
3/8/2014,15
3/9/2014,23
3/10/2014,12
3/11/2014,21
3/12/2014,18
3/13/2014,24
3/14/2014,23
3/15/2014,22
3/16/2014,25
3/17/2014,12
3/18/2014,19
3/19/2014,14
3/20/2014,22
3/21/2014,22
3/22/2014,23
3/23/2014,26
3/24/2014,18
3/25/2014,20
3/26/2014,23
3/27/2014,18
3/28/2014,18
3/29/2014,16
3/30/2014,28
3/31/2014,9
4/1/2014,20
4/2/2014,22
4/3/2014,26
4/4/2014,22
4/5/2014,31
4/6/2014,19
4/7/2014,16
4/8/2014,31
4/9/2014,14
4/10/2014,18
4/11/2014,27
4/12/2014,26
4/13/2014,35
4/14/2014,20
4/15/2014,23
4/16/2014,25
4/17/2014,16
4/18/2014,27
4/19/2014,33
4/20/2014,26
4/21/2014,18
4/22/2014,19
4/23/2014,26
4/24/2014,21
4/25/2014,28
4/26/2014,11
4/27/2014,23
4/28/2014,15
4/29/2014,18
4/30/2014,18
5/1/2014,23
5/2/2014,28
5/3/2014,30
5/4/2014,28
5/5/2014,14
5/6/2014,28
5/7/2014,23
5/8/2014,27
5/9/2014,31
5/10/2014,21
5/11/2014,36
5/12/2014,18
5/13/2014,24
5/14/2014,26
5/15/2014,23
5/16/2014,24
5/17/2014,19
5/18/2014,29
5/19/2014,28
5/20/2014,16
5/21/2014,17
5/22/2014,21
5/23/2014,20
5/24/2014,34
5/25/2014,43
5/26/2014,13
5/27/2014,32
5/28/2014,29
5/29/2014,34
5/30/2014,32
5/31/2014,32
6/1/2014,26
6/2/2014,20
6/3/2014,21
6/4/2014,28
6/5/2014,39
6/6/2014,31
6/7/2014,30
6/8/2014,33
6/9/2014,26
6/10/2014,28
6/11/2014,30
6/12/2014,36
6/13/2014,28
6/14/2014,25
6/15/2014,30
6/16/2014,19
6/17/2014,34
6/18/2014,26
6/19/2014,38
6/20/2014,31
6/21/2014,30
6/22/2014,37
6/23/2014,21
6/24/2014,27
6/25/2014,22
6/26/2014,28
6/27/2014,35
6/28/2014,34
6/29/2014,28
6/30/2014,19
7/1/2014,20
7/2/2014,23
7/3/2014,30
7/4/2014,28
7/5/2014,44
7/6/2014,35
7/7/2014,18
7/8/2014,26
7/9/2014,23
7/10/2014,26
7/11/2014,23
7/12/2014,34
7/13/2014,44
7/14/2014,21
7/15/2014,27
7/16/2014,28
7/17/2014,17
7/18/2014,28
7/19/2014,26
7/20/2014,32
7/21/2014,27
7/22/2014,39
7/23/2014,24
7/24/2014,29
7/25/2014,36
7/26/2014,36
7/27/2014,45
7/28/2014,22
7/29/2014,25
7/30/2014,20
7/31/2014,21
8/1/2014,25
8/2/2014,35
8/3/2014,26
8/4/2014,16
8/5/2014,22
8/6/2014,18
8/7/2014,30
8/8/2014,24
8/9/2014,27
8/10/2014,26
8/11/2014,17
8/12/2014,22
8/13/2014,22
8/14/2014,30
8/15/2014,27
8/16/2014,26
8/17/2014,36
8/18/2014,20
8/19/2014,23
8/20/2014,18
8/21/2014,24
8/22/2014,35
8/23/2014,28
8/24/2014,32
8/25/2014,24
8/26/2014,20
8/27/2014,19
8/28/2014,31
8/29/2014,24
8/30/2014,29
8/31/2014,43
9/1/2014,24
9/2/2014,19
9/3/2014,26
9/4/2014,29
9/5/2014,27
9/6/2014,33
9/7/2014,21
9/8/2014,17
9/9/2014,31
9/10/2014,19
9/11/2014,28
9/12/2014,24
9/13/2014,40
9/14/2014,22
9/15/2014,18
9/16/2014,19
9/17/2014,21
9/18/2014,25
9/19/2014,18
9/20/2014,28
9/21/2014,17
9/22/2014,16
9/23/2014,21
9/24/2014,25
9/25/2014,30
9/26/2014,28
9/27/2014,25
9/28/2014,30
9/29/2014,16
9/30/2014,24
10/1/2014,16
10/2/2014,22
10/3/2014,32
10/4/2014,19
10/5/2014,22
10/6/2014,10
10/7/2014,19
10/8/2014,24
10/9/2014,21
10/10/2014,20
10/11/2014,28
10/12/2014,28
10/13/2014,17
10/14/2014,19
10/15/2014,26
10/16/2014,23
10/17/2014,17
10/18/2014,22
10/19/2014,26
10/20/2014,23
10/21/2014,20
10/22/2014,24
10/23/2014,33
10/24/2014,30
10/25/2014,21
10/26/2014,25
10/27/2014,12
10/28/2014,18
10/29/2014,18
10/30/2014,30
10/31/2014,24
11/1/2014,17
11/2/2014,19
11/3/2014,18
11/4/2014,19
11/5/2014,21
11/6/2014,21
11/7/2014,33
11/8/2014,24
11/9/2014,29
11/10/2014,17
11/11/2014,27
11/12/2014,17
11/13/2014,15
11/14/2014,23
11/15/2014,20
11/16/2014,31
11/17/2014,15
11/18/2014,18
11/19/2014,24
11/20/2014,19
11/21/2014,30
11/22/2014,32
11/23/2014,21
11/24/2014,18
11/25/2014,15
11/26/2014,25
11/27/2014,26
11/28/2014,35
11/29/2014,28
11/30/2014,24
12/1/2014,11
12/2/2014,16
12/3/2014,19
12/4/2014,18
12/5/2014,14
12/6/2014,18
12/7/2014,19
12/8/2014,12
12/9/2014,14
12/10/2014,13
12/11/2014,14
12/12/2014,12
12/13/2014,17
12/14/2014,18
12/15/2014,13
12/16/2014,20
12/17/2014,10
12/18/2014,17
12/19/2014,20
12/20/2014,19
12/21/2014,20
12/22/2014,17
12/23/2014,15
12/24/2014,10
12/25/2014,19
12/26/2014,21
12/27/2014,18
12/28/2014,24
12/29/2014,12
12/30/2014,23
12/31/2014,22
1/1/2015,17
1/2/2015,16
1/3/2015,23
1/4/2015,22
1/5/2015,8
1/6/2015,19
1/7/2015,18
1/8/2015,14
1/9/2015,15
1/10/2015,20
1/11/2015,22
1/12/2015,7
1/13/2015,20
1/14/2015,13
1/15/2015,10
1/16/2015,18
1/17/2015,19
1/18/2015,14
1/19/2015,14
1/20/2015,17
1/21/2015,19
1/22/2015,15
1/23/2015,20
1/24/2015,20
1/25/2015,21
1/26/2015,8
1/27/2015,11
1/28/2015,10
1/29/2015,17
1/30/2015,19
1/31/2015,11
2/1/2015,18
2/2/2015,14
2/3/2015,16
2/4/2015,10
2/5/2015,16
2/6/2015,14
2/7/2015,19
2/8/2015,13
2/9/2015,16
2/10/2015,17
2/11/2015,17
2/12/2015,11
2/13/2015,11
2/14/2015,25
2/15/2015,19
2/16/2015,18
2/17/2015,21
2/18/2015,16
2/19/2015,22
2/20/2015,14
2/21/2015,16
2/22/2015,23
2/23/2015,18
2/24/2015,14
2/25/2015,18
2/26/2015,12
2/27/2015,13
2/28/2015,15
3/1/2015,16
3/2/2015,11
3/3/2015,11
3/4/2015,21
3/5/2015,20
3/6/2015,26
3/7/2015,18
3/8/2015,33
3/9/2015,9
3/10/2015,24
3/11/2015,20
3/12/2015,21
3/13/2015,18
3/14/2015,21
3/15/2015,34
3/16/2015,14
3/17/2015,21
3/18/2015,15
3/19/2015,19
3/20/2015,18
3/21/2015,20
3/22/2015,21
3/23/2015,15
3/24/2015,10
3/25/2015,22
3/26/2015,23
3/27/2015,27
3/28/2015,26
3/29/2015,28
3/30/2015,16
3/31/2015,20
4/1/2015,22
4/2/2015,22
4/3/2015,38
4/4/2015,37
4/5/2015,26
4/6/2015,17
4/7/2015,24
4/8/2015,23
4/9/2015,25
4/10/2015,27
4/11/2015,34
4/12/2015,25
4/13/2015,23
4/14/2015,29
4/15/2015,31
4/16/2015,20
4/17/2015,30
4/18/2015,34
4/19/2015,21
4/20/2015,20
4/21/2015,22
4/22/2015,16
4/23/2015,26
4/24/2015,28
4/25/2015,35
4/26/2015,35
4/27/2015,19
4/28/2015,22
4/29/2015,30
4/30/2015,29
5/1/2015,21
5/2/2015,27
5/3/2015,33
5/4/2015,24
5/5/2015,29
5/6/2015,24
5/7/2015,20
5/8/2015,33
5/9/2015,39
5/10/2015,32
5/11/2015,13
5/12/2015,23
5/13/2015,37
5/14/2015,26
5/15/2015,35
5/16/2015,26
5/17/2015,35
5/18/2015,23
5/19/2015,18
5/20/2015,25
5/21/2015,22
5/22/2015,31
5/23/2015,35
5/24/2015,38
5/25/2015,26
5/26/2015,18
5/27/2015,27
5/28/2015,22
5/29/2015,25
5/30/2015,26
5/31/2015,25
6/1/2015,31
6/2/2015,22
6/3/2015,21
6/4/2015,26
6/5/2015,28
6/6/2015,31
6/7/2015,32
6/8/2015,25
6/9/2015,32
6/10/2015,28
6/11/2015,26
6/12/2015,25
6/13/2015,32
6/14/2015,34
6/15/2015,19
6/16/2015,32
6/17/2015,25
6/18/2015,29
6/19/2015,26
6/20/2015,29
6/21/2015,29
6/22/2015,16
6/23/2015,25
6/24/2015,24
6/25/2015,26
6/26/2015,24
6/27/2015,29
6/28/2015,36
6/29/2015,22
6/30/2015,32
7/1/2015,23
7/2/2015,29
7/3/2015,31
7/4/2015,35
7/5/2015,42
7/6/2015,27
7/7/2015,42
7/8/2015,32
7/9/2015,26
7/10/2015,31
7/11/2015,42
7/12/2015,25
7/13/2015,24
7/14/2015,29
7/15/2015,36
7/16/2015,41
7/17/2015,43
7/18/2015,34
7/19/2015,35
7/20/2015,28
7/21/2015,40
7/22/2015,28
7/23/2015,39
7/24/2015,37
7/25/2015,31
7/26/2015,40
7/27/2015,29
7/28/2015,32
7/29/2015,25
7/30/2015,40
7/31/2015,27
8/1/2015,26
8/2/2015,29
8/3/2015,21
8/4/2015,29
8/5/2015,33
8/6/2015,32
8/7/2015,28
8/8/2015,27
8/9/2015,34
8/10/2015,22
8/11/2015,36
8/12/2015,27
8/13/2015,29
8/14/2015,24
8/15/2015,39
8/16/2015,27
8/17/2015,19
8/18/2015,18
8/19/2015,20
8/20/2015,27
8/21/2015,28
8/22/2015,32
8/23/2015,26
8/24/2015,29
8/25/2015,9
8/26/2015,32
8/27/2015,25
8/28/2015,26
8/29/2015,28
8/30/2015,34
8/31/2015,25
9/1/2015,25
9/2/2015,33
9/3/2015,22
9/4/2015,19
9/5/2015,35
9/6/2015,28
9/7/2015,24
9/8/2015,25
9/9/2015,27
9/10/2015,23
9/11/2015,26
9/12/2015,18
9/13/2015,31
9/14/2015,26
9/15/2015,31
9/16/2015,27
9/17/2015,21
9/18/2015,30
9/19/2015,27
9/20/2015,22
9/21/2015,26
9/22/2015,16
9/23/2015,20
9/24/2015,26
9/25/2015,35
9/26/2015,25
9/27/2015,26
9/28/2015,23
9/29/2015,27
9/30/2015,27
10/1/2015,18
10/2/2015,27
10/3/2015,20
10/4/2015,23
10/5/2015,15
10/6/2015,19
10/7/2015,18
10/8/2015,16
10/9/2015,23
10/10/2015,23
10/11/2015,18
10/12/2015,18
10/13/2015,25
10/14/2015,21
10/15/2015,15
10/16/2015,23
10/17/2015,15
10/18/2015,22
10/19/2015,13
10/20/2015,16
10/21/2015,21
10/22/2015,19
10/23/2015,17
10/24/2015,16
10/25/2015,28
10/26/2015,23
10/27/2015,32
10/28/2015,19
10/29/2015,26
10/30/2015,25
10/31/2015,24
11/1/2015,30
11/2/2015,24
11/3/2015,28
11/4/2015,22
11/5/2015,19
11/6/2015,24
11/7/2015,21
11/8/2015,35
11/9/2015,21
11/10/2015,19
11/11/2015,20
11/12/2015,22
11/13/2015,29
11/14/2015,24
11/15/2015,32
11/16/2015,15
11/17/2015,22
11/18/2015,20
11/19/2015,26
11/20/2015,20
11/21/2015,27
11/22/2015,30
11/23/2015,26
11/24/2015,26
11/25/2015,21
11/26/2015,26
11/27/2015,30
11/28/2015,29
11/29/2015,28
11/30/2015,30
12/1/2015,11
12/2/2015,17
12/3/2015,21
12/4/2015,15
12/5/2015,17
12/6/2015,16
12/7/2015,14
12/8/2015,10
12/9/2015,11
12/10/2015,24
12/11/2015,16
12/12/2015,27
12/13/2015,15
12/14/2015,20
12/15/2015,20
12/16/2015,24
12/17/2015,10
12/18/2015,16
12/19/2015,25
12/20/2015,15
12/21/2015,7
12/22/2015,13
12/23/2015,10
12/24/2015,14
12/25/2015,17
12/26/2015,13
12/27/2015,31
12/28/2015,9
12/29/2015,17
12/30/2015,17
12/31/2015,12
1/1/2016,14
1/2/2016,20
1/3/2016,30
1/4/2016,14
1/5/2016,17
1/6/2016,19
1/7/2016,7
1/8/2016,22
1/9/2016,23
1/10/2016,17
1/11/2016,17
1/12/2016,13
1/13/2016,17
1/14/2016,19
1/15/2016,11
1/16/2016,24
1/17/2016,15
1/18/2016,13
1/19/2016,17
1/20/2016,15
1/21/2016,19
1/22/2016,18
1/23/2016,15
1/24/2016,14
1/25/2016,13
1/26/2016,15
1/27/2016,9
1/28/2016,10
1/29/2016,15
1/30/2016,22
1/31/2016,26
2/1/2016,11
2/2/2016,15
2/3/2016,23
2/4/2016,18
2/5/2016,12
2/6/2016,22
2/7/2016,28
2/8/2016,20
2/9/2016,19
2/10/2016,22
2/11/2016,12
2/12/2016,23
2/13/2016,25
2/14/2016,17
2/15/2016,15
2/16/2016,18
2/17/2016,14
2/18/2016,22
2/19/2016,22
2/20/2016,17
2/21/2016,21
2/22/2016,15
2/23/2016,16
2/24/2016,16
2/25/2016,10
2/26/2016,14
2/27/2016,16
2/28/2016,26
2/29/2016,16
3/1/2016,20
3/2/2016,23
3/3/2016,22
3/4/2016,27
3/5/2016,30
3/6/2016,34
3/7/2016,16
3/8/2016,22
3/9/2016,22
3/10/2016,23
3/11/2016,24
3/12/2016,32
3/13/2016,21
3/14/2016,12
3/15/2016,32
3/16/2016,20
3/17/2016,26
3/18/2016,23
3/19/2016,29
3/20/2016,27
3/21/2016,27
3/22/2016,21
3/23/2016,15
3/24/2016,26
3/25/2016,27
3/26/2016,26
3/27/2016,26
3/28/2016,17
3/29/2016,24
3/30/2016,20
3/31/2016,26
4/1/2016,30
4/2/2016,26
4/3/2016,29
4/4/2016,18
4/5/2016,26
4/6/2016,25
4/7/2016,23
4/8/2016,35
4/9/2016,45
4/10/2016,31
4/11/2016,35
4/12/2016,32
4/13/2016,30
4/14/2016,20
4/15/2016,29
4/16/2016,28
4/17/2016,31
4/18/2016,16
4/19/2016,32
4/20/2016,22
4/21/2016,19
4/22/2016,28
4/23/2016,30
4/24/2016,34
4/25/2016,17
4/26/2016,23
4/27/2016,26
4/28/2016,24
4/29/2016,30
4/30/2016,33
5/1/2016,34
5/2/2016,22
5/3/2016,27
5/4/2016,28
5/5/2016,39
5/6/2016,33
5/7/2016,35
5/8/2016,29
5/9/2016,28
5/10/2016,26
5/11/2016,21
5/12/2016,30
5/13/2016,32
5/14/2016,31
5/15/2016,31
5/16/2016,19
5/17/2016,31
5/18/2016,24
5/19/2016,22
5/20/2016,28
5/21/2016,41
5/22/2016,33
5/23/2016,24
5/24/2016,22
5/25/2016,24
5/26/2016,28
5/27/2016,32
5/28/2016,31
5/29/2016,49
5/30/2016,25
5/31/2016,20
6/1/2016,25
6/2/2016,37
6/3/2016,31
6/4/2016,33
6/5/2016,29
6/6/2016,28
6/7/2016,30
6/8/2016,34
6/9/2016,17
6/10/2016,33
6/11/2016,26
6/12/2016,41
6/13/2016,23
6/14/2016,28
6/15/2016,24
6/16/2016,31
6/17/2016,36
6/18/2016,45
6/19/2016,28
6/20/2016,35
6/21/2016,33
6/22/2016,26
6/23/2016,37
6/24/2016,41
6/25/2016,42
6/26/2016,33
6/27/2016,23
6/28/2016,30
6/29/2016,35
6/30/2016,23
7/1/2016,34
7/2/2016,34
7/3/2016,40
7/4/2016,34
7/5/2016,31
7/6/2016,25
7/7/2016,35
7/8/2016,31
7/9/2016,39
7/10/2016,50
7/11/2016,25
7/12/2016,21
7/13/2016,37
7/14/2016,37
