date,item,sales
2013-06-13,3,26
2013-06-14,3,25
2013-06-15,3,42
2013-06-16,3,46
2013-06-17,3,33
2013-06-18,3,27
2013-06-19,3,30
2013-06-20,3,35
2013-06-21,3,39
2013-06-22,3,23
2013-06-23,3,33
2013-06-24,3,27
2013-06-25,3,37
2013-06-26,3,29
2013-06-27,3,36
2013-06-28,3,33
2013-06-29,3,39
2013-06-30,3,41
2013-07-01,3,32
2013-07-02,3,33
2013-07-03,3,43
2013-07-04,3,37
2013-07-05,3,29
2013-07-06,3,27
2013-07-07,3,39
2013-07-08,3,27
2013-07-09,3,24
2013-07-10,3,36
2013-07-11,3,38
2013-07-12,3,47
2013-07-13,3,33
2013-07-14,3,45
2013-07-15,3,28
2013-07-16,3,41
2013-07-17,3,29
2013-07-18,3,37
2013-07-19,3,29
2013-07-20,3,43
2013-07-21,3,45
2013-07-22,3,22
2013-07-23,3,45
2013-07-24,3,43
2013-07-25,3,34
2013-07-26,3,42
2013-07-27,3,31
2013-07-28,3,50
2013-07-29,3,21
2013-07-30,3,38
2013-07-31,3,37
2013-08-01,3,28
2013-08-02,3,35
2013-08-03,3,36
2013-08-04,3,24
2013-08-05,3,18
2013-08-06,3,42
2013-08-07,3,27
2013-08-08,3,35
2013-08-09,3,39
2013-08-10,3,43
2013-08-11,3,30
2013-08-12,3,21
2013-08-13,3,34
2013-08-14,3,28
2013-08-15,3,36
2013-08-16,3,37
2013-08-17,3,29
2013-08-18,3,34
2013-08-19,3,36
2013-08-20,3,31
2013-08-21,3,22
2013-08-22,3,30
2013-08-23,3,38
2013-08-24,3,46
2013-08-25,3,34
2013-08-26,3,22
2013-08-27,3,29
2013-08-28,3,28
2013-08-29,3,26
2013-08-30,3,44
2013-08-31,3,34
2013-09-01,3,42
2013-09-02,3,28
2013-09-03,3,29
2013-09-04,3,21
2013-09-05,3,30
2013-09-06,3,31
2013-09-07,3,37
2013-09-08,3,40
2013-09-09,3,18
2013-09-10,3,34
2013-09-11,3,27
2013-09-12,3,32
2013-09-13,3,29
2013-09-14,3,34
2013-09-15,3,28
2013-09-16,3,20
2013-09-17,3,25
2013-09-18,3,31
2013-09-19,3,33
2013-09-20,3,27
2013-09-21,3,33
2013-09-22,3,37
2013-09-23,3,13
2013-09-24,3,34
2013-09-25,3,25
2013-09-26,3,30
2013-09-27,3,34
2013-09-28,3,36
2013-09-29,3,32
2013-09-30,3,21
2013-10-01,3,21
2013-10-02,3,32
2013-10-03,3,32
2013-10-04,3,30
2013-10-05,3,26
2013-10-06,3,30
2013-10-07,3,16
2013-10-08,3,21
2013-10-09,3,21
2013-10-10,3,32
2013-10-11,3,19
2013-10-12,3,23
2013-10-13,3,23
2013-10-14,3,19
2013-10-15,3,29
2013-10-16,3,23
2013-10-17,3,27
2013-10-18,3,21
2013-10-19,3,23
2013-10-20,3,37
2013-10-21,3,19
2013-10-22,3,22
2013-10-23,3,22
2013-10-24,3,28
2013-10-25,3,28
2013-10-26,3,31
2013-10-27,3,31
2013-10-28,3,16
2013-10-29,3,23
2013-10-30,3,23
2013-10-31,3,28
2013-11-01,3,38
2013-11-02,3,24
2013-11-03,3,33
2013-11-04,3,33
2013-11-05,3,27
2013-11-06,3,19
2013-11-07,3,30
2013-11-08,3,37
2013-11-09,3,31
2013-11-10,3,30
2013-11-11,3,22
2013-11-12,3,26
2013-11-13,3,14
2013-11-14,3,26
2013-11-15,3,35
2013-11-16,3,33
2013-11-17,3,37
2013-11-18,3,32
2013-11-19,3,34
2013-11-20,3,22
2013-11-21,3,34
2013-11-22,3,30
2013-11-23,3,32
2013-11-24,3,29
2013-11-25,3,25
2013-11-26,3,36
2013-11-27,3,31
2013-11-28,3,28
2013-11-29,3,36
2013-11-30,3,36
2013-12-01,3,20
2013-12-02,3,20
2013-12-03,3,21
2013-12-04,3,16
2013-12-05,3,22
2013-12-06,3,19
2013-12-07,3,21
2013-12-08,3,26
2013-12-09,3,19
2013-12-10,3,19
2013-12-11,3,19
2013-12-12,3,28
2013-12-13,3,21
2013-12-14,3,35
2013-12-15,3,26
2013-12-16,3,20
2013-12-17,3,19
2013-12-18,3,18
2013-12-19,3,19
2013-12-20,3,23
2013-12-21,3,23
2013-12-22,3,33
2013-12-23,3,18
2013-12-24,3,19
2013-12-25,3,27
2013-12-26,3,15
2013-12-27,3,19
2013-12-28,3,17
2013-12-29,3,23
2013-12-30,3,14
2013-12-31,3,18
2014-01-01,3,21
2014-01-02,3,24
2014-01-03,3,20
2014-01-04,3,19
2014-01-05,3,24
2014-01-06,3,15
2014-01-07,3,20
2014-01-08,3,22
2014-01-09,3,25
2014-01-10,3,27
2014-01-11,3,24
2014-01-12,3,24
2014-01-13,3,24
2014-01-14,3,19
2014-01-15,3,14
2014-01-16,3,22
2014-01-17,3,20
2014-01-18,3,29
2014-01-19,3,21
2014-01-20,3,21
2014-01-21,3,19
2014-01-22,3,20
2014-01-23,3,22
2014-01-24,3,22
2014-01-25,3,17
2014-01-26,3,24
2014-01-27,3,14
2014-01-28,3,31
2014-01-29,3,17
2014-01-30,3,16
2014-01-31,3,17
2014-02-01,3,27
2014-02-02,3,28
2014-02-03,3,13
2014-02-04,3,22
2014-02-05,3,25
2014-02-06,3,23
2014-02-07,3,38
2014-02-08,3,33
2014-02-09,3,34
2014-02-10,3,27
2014-02-11,3,19
2014-02-12,3,21
2014-02-13,3,26
2014-02-14,3,25
2014-02-15,3,26
2014-02-16,3,28
2014-02-17,3,17
2014-02-18,3,25
2014-02-19,3,18
2014-02-20,3,27
2014-02-21,3,21
2014-02-22,3,26
2014-02-23,3,24
2014-02-24,3,22
2014-02-25,3,20
2014-02-26,3,25
2014-02-27,3,15
2014-02-28,3,19
2014-03-01,3,29
2014-03-02,3,36
2014-03-03,3,28
2014-03-04,3,20
2014-03-05,3,18
2014-03-06,3,23
2014-03-07,3,31
2014-03-08,3,32
2014-03-09,3,33
2014-03-10,3,17
2014-03-11,3,26
2014-03-12,3,25
2014-03-13,3,32
2014-03-14,3,30
2014-03-15,3,33
2014-03-16,3,32
2014-03-17,3,27
2014-03-18,3,19
2014-03-19,3,30
2014-03-20,3,26
2014-03-21,3,30
2014-03-22,3,33
2014-03-23,3,25
2014-03-24,3,23
2014-03-25,3,24
2014-03-26,3,23
2014-03-27,3,36
2014-03-28,3,35
2014-03-29,3,37
2014-03-30,3,47
2014-03-31,3,25
2014-04-01,3,27
2014-04-02,3,40
2014-04-03,3,34
2014-04-04,3,40
2014-04-05,3,35
2014-04-06,3,30
2014-04-07,3,33
2014-04-08,3,32
2014-04-09,3,31
2014-04-10,3,26
2014-04-11,3,31
2014-04-12,3,28
2014-04-13,3,36
2014-04-14,3,26
2014-04-15,3,26
2014-04-16,3,25
2014-04-17,3,39
2014-04-18,3,37
2014-04-19,3,35
2014-04-20,3,46
2014-04-21,3,37
2014-04-22,3,30
2014-04-23,3,30
2014-04-24,3,28
2014-04-25,3,34
2014-04-26,3,35
2014-04-27,3,29
2014-04-28,3,25
2014-04-29,3,30
2014-04-30,3,38
2014-05-01,3,33
2014-05-02,3,41
2014-05-03,3,46
2014-05-04,3,40
2014-05-05,3,33
2014-05-06,3,23
2014-05-07,3,43
2014-05-08,3,30
2014-05-09,3,35
2014-05-10,3,38
2014-05-11,3,46
2014-05-12,3,27
2014-05-13,3,37
2014-05-14,3,28
2014-05-15,3,42
2014-05-16,3,43
2014-05-17,3,49
2014-05-18,3,49
2014-05-19,3,30
2014-05-20,3,37
2014-05-21,3,41
2014-05-22,3,37
2014-05-23,3,37
2014-05-24,3,38
2014-05-25,3,57
2014-05-26,3,30
2014-05-27,3,37
2014-05-28,3,36
2014-05-29,3,37
2014-05-30,3,31
2014-05-31,3,37
2014-06-01,3,45
2014-06-02,3,44
2014-06-03,3,34
2014-06-04,3,22
2014-06-05,3,31
2014-06-06,3,40
2014-06-07,3,33
2014-06-08,3,52
2014-06-09,3,33
2014-06-10,3,33
2014-06-11,3,42
2014-06-12,3,44
2014-06-13,3,33
2014-06-14,3,48
2014-06-15,3,49
2014-06-16,3,28
2014-06-17,3,31
2014-06-18,3,33
2014-06-19,3,45
2014-06-20,3,33
2014-06-21,3,36
2014-06-22,3,47
2014-06-23,3,30
2014-06-24,3,38
2014-06-25,3,32
2014-06-26,3,43
2014-06-27,3,30
2014-06-28,3,45
2014-06-29,3,53
2014-06-30,3,22
2014-07-01,3,27
2014-07-02,3,35
2014-07-03,3,34
2014-07-04,3,48
2014-07-05,3,53
2014-07-06,3,39
2014-07-07,3,37
2014-07-08,3,37
2014-07-09,3,27
2014-07-10,3,44
2014-07-11,3,46
2014-07-12,3,35
2014-07-13,3,38
2014-07-14,3,36
2014-07-15,3,39
2014-07-16,3,31
2014-07-17,3,28
2014-07-18,3,52
2014-07-19,3,58
2014-07-20,3,65
2014-07-21,3,24
2014-07-22,3,25
2014-07-23,3,43
2014-07-24,3,38
2014-07-25,3,37
2014-07-26,3,51
2014-07-27,3,43
2014-07-28,3,31
2014-07-29,3,36
2014-07-30,3,37
2014-07-31,3,30
2014-08-01,3,34
2014-08-02,3,43
2014-08-03,3,45
2014-08-04,3,40
2014-08-05,3,36
2014-08-06,3,39
2014-08-07,3,34
2014-08-08,3,41
2014-08-09,3,38
2014-08-10,3,50
2014-08-11,3,27
2014-08-12,3,36
2014-08-13,3,34
2014-08-14,3,39
2014-08-15,3,32
2014-08-16,3,34
2014-08-17,3,57
2014-08-18,3,24
2014-08-19,3,25
2014-08-20,3,30
2014-08-21,3,34
2014-08-22,3,39
2014-08-23,3,42
2014-08-24,3,40
2014-08-25,3,30
2014-08-26,3,22
2014-08-27,3,22
2014-08-28,3,40
2014-08-29,3,33
2014-08-30,3,39
2014-08-31,3,37
2014-09-01,3,25
2014-09-02,3,21
2014-09-03,3,34
2014-09-04,3,21
2014-09-05,3,44
2014-09-06,3,34
2014-09-07,3,34
2014-09-08,3,24
2014-09-09,3,27
2014-09-10,3,29
2014-09-11,3,25
2014-09-12,3,44
2014-09-13,3,39
2014-09-14,3,52
2014-09-15,3,29
2014-09-16,3,32
2014-09-17,3,29
2014-09-18,3,38
2014-09-19,3,34
2014-09-20,3,40
2014-09-21,3,41
2014-09-22,3,32
2014-09-23,3,22
2014-09-24,3,34
2014-09-25,3,25
2014-09-26,3,22
2014-09-27,3,39
2014-09-28,3,43
2014-09-29,3,26
2014-09-30,3,32
2014-10-01,3,26
2014-10-02,3,31
2014-10-03,3,34
2014-10-04,3,37
2014-10-05,3,39
2014-10-06,3,28
2014-10-07,3,33
2014-10-08,3,25
2014-10-09,3,28
2014-10-10,3,33
2014-10-11,3,36
2014-10-12,3,54
2014-10-13,3,33
2014-10-14,3,20
2014-10-15,3,20
2014-10-16,3,34
2014-10-17,3,35
2014-10-18,3,38
2014-10-19,3,25
2014-10-20,3,21
2014-10-21,3,35
2014-10-22,3,31
2014-10-23,3,30
2014-10-24,3,28
2014-10-25,3,33
2014-10-26,3,44
2014-10-27,3,25
2014-10-28,3,27
2014-10-29,3,27
2014-10-30,3,39
2014-10-31,3,32
2014-11-01,3,31
2014-11-02,3,52
2014-11-03,3,26
2014-11-04,3,35
2014-11-05,3,25
2014-11-06,3,27
2014-11-07,3,28
2014-11-08,3,38
2014-11-09,3,33
2014-11-10,3,26
2014-11-11,3,39
2014-11-12,3,36
2014-11-13,3,30
2014-11-14,3,43
2014-11-15,3,40
2014-11-16,3,48
2014-11-17,3,21
2014-11-18,3,22
2014-11-19,3,41
2014-11-20,3,41
2014-11-21,3,44
2014-11-22,3,38
2014-11-23,3,41
2014-11-24,3,30
2014-11-25,3,34
2014-11-26,3,25
2014-11-27,3,24
2014-11-28,3,32
2014-11-29,3,31
2014-11-30,3,39
2014-12-01,3,24
2014-12-02,3,22
2014-12-03,3,25
2014-12-04,3,24
2014-12-05,3,27
2014-12-06,3,28
2014-12-07,3,29
2014-12-08,3,25
2014-12-09,3,21
2014-12-10,3,14
2014-12-11,3,19
2014-12-12,3,27
2014-12-13,3,22
2014-12-14,3,32
2014-12-15,3,15
2014-12-16,3,17
2014-12-17,3,25
2014-12-18,3,18
2014-12-19,3,25
2014-12-20,3,27
2014-12-21,3,29
2014-12-22,3,22
2014-12-23,3,22
2014-12-24,3,24
2014-12-25,3,17
2014-12-26,3,25
2014-12-27,3,25
2014-12-28,3,27
2014-12-29,3,25
2014-12-30,3,22
2014-12-31,3,25
2015-01-01,3,18
2015-01-02,3,25
2015-01-03,3,28
2015-01-04,3,28
2015-01-05,3,20
2015-01-06,3,16
2015-01-07,3,19
2015-01-08,3,20
2015-01-09,3,29
2015-01-10,3,19
2015-01-11,3,33
2015-01-12,3,24
2015-01-13,3,24
2015-01-14,3,26
2015-01-15,3,27
2015-01-16,3,28
2015-01-17,3,24
2015-01-18,3,35
2015-01-19,3,19
2015-01-20,3,17
2015-01-21,3,15
2015-01-22,3,22
2015-01-23,3,26
2015-01-24,3,24
2015-01-25,3,30
2015-01-26,3,20
2015-01-27,3,17
2015-01-28,3,25
2015-01-29,3,21
2015-01-30,3,15
2015-01-31,3,25
2015-02-01,3,32
2015-02-02,3,13
2015-02-03,3,15
2015-02-04,3,24
2015-02-05,3,20
2015-02-06,3,20
2015-02-07,3,38
2015-02-08,3,38
2015-02-09,3,19
2015-02-10,3,25
2015-02-11,3,22
2015-02-12,3,19
2015-02-13,3,15
2015-02-14,3,28
2015-02-15,3,35
2015-02-16,3,22
2015-02-17,3,23
2015-02-18,3,22
2015-02-19,3,29
2015-02-20,3,21
2015-02-21,3,27
2015-02-22,3,26
2015-02-23,3,21
2015-02-24,3,19
2015-02-25,3,23
2015-02-26,3,26
2015-02-27,3,30
2015-02-28,3,18
2015-03-01,3,26
2015-03-02,3,26
2015-03-03,3,19
2015-03-04,3,21
2015-03-05,3,34
2015-03-06,3,26
2015-03-07,3,30
2015-03-08,3,36
2015-03-09,3,29
2015-03-10,3,30
2015-03-11,3,24
2015-03-12,3,25
2015-03-13,3,33
2015-03-14,3,35
2015-03-15,3,46
2015-03-16,3,20
2015-03-17,3,23
2015-03-18,3,29
2015-03-19,3,33
2015-03-20,3,44
2015-03-21,3,35
2015-03-22,3,32
2015-03-23,3,28
2015-03-24,3,22
2015-03-25,3,22
2015-03-26,3,30
2015-03-27,3,30
2015-03-28,3,35
2015-03-29,3,31
2015-03-30,3,19
2015-03-31,3,35
2015-04-01,3,38
2015-04-02,3,34
2015-04-03,3,37
2015-04-04,3,38
2015-04-05,3,35
2015-04-06,3,36
2015-04-07,3,45
2015-04-08,3,27
2015-04-09,3,37
2015-04-10,3,39
2015-04-11,3,39
2015-04-12,3,41
2015-04-13,3,24
2015-04-14,3,21
2015-04-15,3,29
2015-04-16,3,33
2015-04-17,3,37
2015-04-18,3,35
2015-04-19,3,54
2015-04-20,3,26
2015-04-21,3,33
2015-04-22,3,35
2015-04-23,3,29
2015-04-24,3,32
2015-04-25,3,57
2015-04-26,3,41
2015-04-27,3,22
2015-04-28,3,30
2015-04-29,3,32
2015-04-30,3,42
2015-05-01,3,49
2015-05-02,3,50
2015-05-03,3,60
2015-05-04,3,36
2015-05-05,3,29
2015-05-06,3,31
2015-05-07,3,39
2015-05-08,3,30
2015-05-09,3,42
2015-05-10,3,50
2015-05-11,3,31
2015-05-12,3,26
2015-05-13,3,41
2015-05-14,3,44
2015-05-15,3,52
2015-05-16,3,41
2015-05-17,3,37
2015-05-18,3,33
2015-05-19,3,33
2015-05-20,3,31
2015-05-21,3,39
2015-05-22,3,40
2015-05-23,3,47
2015-05-24,3,38
2015-05-25,3,34
2015-05-26,3,47
2015-05-27,3,37
2015-05-28,3,43
2015-05-29,3,40
2015-05-30,3,37
2015-05-31,3,49
2015-06-01,3,29
2015-06-02,3,30
2015-06-03,3,40
2015-06-04,3,43
2015-06-05,3,46
2015-06-06,3,49
2015-06-07,3,48
2015-06-08,3,36
2015-06-09,3,43
2015-06-10,3,51
2015-06-11,3,42
2015-06-12,3,45
2015-06-13,3,43
2015-06-14,3,41
2015-06-15,3,38
2015-06-16,3,39
2015-06-17,3,40
2015-06-18,3,42
2015-06-19,3,58
2015-06-20,3,34
2015-06-21,3,44
2015-06-22,3,27
2015-06-23,3,51
2015-06-24,3,48
2015-06-25,3,43
2015-06-26,3,50
2015-06-27,3,34
2015-06-28,3,35
2015-06-29,3,25
2015-06-30,3,21
2015-07-01,3,36
2015-07-02,3,37
2015-07-03,3,35
2015-07-04,3,49
2015-07-05,3,53
2015-07-06,3,27
2015-07-07,3,38
2015-07-08,3,39
2015-07-09,3,26
2015-07-10,3,52
2015-07-11,3,59
2015-07-12,3,61
2015-07-13,3,30
2015-07-14,3,46
2015-07-15,3,34
2015-07-16,3,44
2015-07-17,3,49
2015-07-18,3,54
2015-07-19,3,45
2015-07-20,3,38
2015-07-21,3,43
2015-07-22,3,38
2015-07-23,3,41
2015-07-24,3,53
2015-07-25,3,53
2015-07-26,3,57
2015-07-27,3,23
2015-07-28,3,49
2015-07-29,3,38
2015-07-30,3,36
2015-07-31,3,42
2015-08-01,3,41
2015-08-02,3,35
2015-08-03,3,30
2015-08-04,3,31
2015-08-05,3,40
2015-08-06,3,40
2015-08-07,3,42
2015-08-08,3,36
2015-08-09,3,37
2015-08-10,3,28
2015-08-11,3,39
2015-08-12,3,40
2015-08-13,3,34
2015-08-14,3,34
2015-08-15,3,45
2015-08-16,3,47
2015-08-17,3,29
2015-08-18,3,24
2015-08-19,3,33
2015-08-20,3,50
2015-08-21,3,36
2015-08-22,3,45
2015-08-23,3,42
2015-08-24,3,26
2015-08-25,3,37
2015-08-26,3,31
2015-08-27,3,47
2015-08-28,3,41
2015-08-29,3,48
2015-08-30,3,50
2015-08-31,3,40
2015-09-01,3,27
2015-09-02,3,27
2015-09-03,3,33
2015-09-04,3,43
2015-09-05,3,37
2015-09-06,3,35
2015-09-07,3,33
2015-09-08,3,36
2015-09-09,3,39
2015-09-10,3,43
2015-09-11,3,37
2015-09-12,3,60
2015-09-13,3,47
2015-09-14,3,26
2015-09-15,3,25
2015-09-16,3,36
2015-09-17,3,44
2015-09-18,3,26
2015-09-19,3,38
2015-09-20,3,42
2015-09-21,3,36
2015-09-22,3,36
2015-09-23,3,29
2015-09-24,3,37
2015-09-25,3,43
2015-09-26,3,43
2015-09-27,3,55
2015-09-28,3,27
2015-09-29,3,39
2015-09-30,3,33
2015-10-01,3,26
2015-10-02,3,21
2015-10-03,3,40
2015-10-04,3,41
2015-10-05,3,31
2015-10-06,3,31
2015-10-07,3,34
2015-10-08,3,34
2015-10-09,3,32
2015-10-10,3,37
2015-10-11,3,35
2015-10-12,3,28
2015-10-13,3,44
2015-10-14,3,30
2015-10-15,3,26
2015-10-16,3,24
2015-10-17,3,32
2015-10-18,3,36
2015-10-19,3,32
2015-10-20,3,31
2015-10-21,3,36
2015-10-22,3,39
2015-10-23,3,33
2015-10-24,3,32
2015-10-25,3,39
2015-10-26,3,30
2015-10-27,3,40
2015-10-28,3,38
2015-10-29,3,38
2015-10-30,3,37
2015-10-31,3,34
2015-11-01,3,46
2015-11-02,3,22
2015-11-03,3,28
2015-11-04,3,25
2015-11-05,3,37
2015-11-06,3,37
2015-11-07,3,39
2015-11-08,3,47
2015-11-09,3,27
2015-11-10,3,22
2015-11-11,3,42
2015-11-12,3,42
2015-11-13,3,32
2015-11-14,3,43
2015-11-15,3,43
2015-11-16,3,30
2015-11-17,3,34
2015-11-18,3,36
2015-11-19,3,29
2015-11-20,3,43
2015-11-21,3,36
2015-11-22,3,43
2015-11-23,3,25
2015-11-24,3,27
2015-11-25,3,32
2015-11-26,3,38
2015-11-27,3,32
2015-11-28,3,41
2015-11-29,3,49
2015-11-30,3,32
2015-12-01,3,15
2015-12-02,3,22
2015-12-03,3,12
2015-12-04,3,23
2015-12-05,3,33
2015-12-06,3,40
2015-12-07,3,20
2015-12-08,3,24
2015-12-09,3,19
2015-12-10,3,30
2015-12-11,3,25
2015-12-12,3,34
2015-12-13,3,39
2015-12-14,3,22
2015-12-15,3,24
2015-12-16,3,26
2015-12-17,3,23
2015-12-18,3,36
2015-12-19,3,24
2015-12-20,3,22
2015-12-21,3,18
2015-12-22,3,29
2015-12-23,3,22
2015-12-24,3,32
2015-12-25,3,20
2015-12-26,3,23
2015-12-27,3,19
2015-12-28,3,8
2015-12-29,3,28
2015-12-30,3,21
2015-12-31,3,17
2016-01-01,3,23
2016-01-02,3,22
2016-01-03,3,31
2016-01-04,3,23
2016-01-05,3,18
2016-01-06,3,20
2016-01-07,3,24
2016-01-08,3,40
2016-01-09,3,31
2016-01-10,3,35
2016-01-11,3,15
2016-01-12,3,34
2016-01-13,3,24
2016-01-14,3,27
2016-01-15,3,27
2016-01-16,3,27
2016-01-17,3,31
2016-01-18,3,22
2016-01-19,3,21
2016-01-20,3,20
2016-01-21,3,22
2016-01-22,3,29
2016-01-23,3,32
2016-01-24,3,31
2016-01-25,3,21
2016-01-26,3,18
2016-01-27,3,21
2016-01-28,3,22
2016-01-29,3,26
2016-01-30,3,27
2016-01-31,3,31
2016-02-01,3,14
2016-02-02,3,28
2016-02-03,3,26
2016-02-04,3,27
2016-02-05,3,32
2016-02-06,3,34
2016-02-07,3,33
2016-02-08,3,22
2016-02-09,3,35
2016-02-10,3,33
2016-02-11,3,27
2016-02-12,3,24
2016-02-13,3,33
2016-02-14,3,30
2016-02-15,3,18
2016-02-16,3,30
2016-02-17,3,22
2016-02-18,3,25
2016-02-19,3,27
2016-02-20,3,27
2016-02-21,3,37
2016-02-22,3,27
2016-02-23,3,28
2016-02-24,3,32
2016-02-25,3,20
2016-02-26,3,27
2016-02-27,3,21
2016-02-28,3,32
2016-02-29,3,20
2016-03-01,3,32
2016-03-02,3,22
2016-03-03,3,40
2016-03-04,3,36
2016-03-05,3,43
2016-03-06,3,35
2016-03-07,3,26
2016-03-08,3,34
2016-03-09,3,38
2016-03-10,3,46
2016-03-11,3,26
2016-03-12,3,38
2016-03-13,3,34
2016-03-14,3,18
2016-03-15,3,24
2016-03-16,3,28
2016-03-17,3,24
2016-03-18,3,37
2016-03-19,3,44
2016-03-20,3,39
2016-03-21,3,21
2016-03-22,3,25
2016-03-23,3,36
2016-03-24,3,30
2016-03-25,3,44
2016-03-26,3,37
2016-03-27,3,37
2016-03-28,3,27
2016-03-29,3,30
2016-03-30,3,21
2016-03-31,3,29
2016-04-01,3,40
2016-04-02,3,28
2016-04-03,3,43
2016-04-04,3,36
2016-04-05,3,32
2016-04-06,3,35
2016-04-07,3,40
2016-04-08,3,50
2016-04-09,3,36
2016-04-10,3,67
2016-04-11,3,33
2016-04-12,3,29
2016-04-13,3,28
2016-04-14,3,38
2016-04-15,3,34
2016-04-16,3,48
2016-04-17,3,39
2016-04-18,3,26
2016-04-19,3,23
2016-04-20,3,43
2016-04-21,3,43
2016-04-22,3,35
2016-04-23,3,44
2016-04-24,3,43
2016-04-25,3,34
2016-04-26,3,32
2016-04-27,3,31
2016-04-28,3,34
2016-04-29,3,32
2016-04-30,3,37
2016-05-01,3,53
2016-05-02,3,30
2016-05-03,3,35
2016-05-04,3,37
2016-05-05,3,59
2016-05-06,3,50
2016-05-07,3,54
2016-05-08,3,49
2016-05-09,3,40
2016-05-10,3,35
2016-05-11,3,39
2016-05-12,3,39
2016-05-13,3,44
2016-05-14,3,32
2016-05-15,3,46
2016-05-16,3,36
2016-05-17,3,34
2016-05-18,3,43
2016-05-19,3,44
2016-05-20,3,46
2016-05-21,3,51
2016-05-22,3,43
2016-05-23,3,36
2016-05-24,3,34
2016-05-25,3,39
2016-05-26,3,52
2016-05-27,3,34
2016-05-28,3,55
2016-05-29,3,33
2016-05-30,3,36
2016-05-31,3,39
2016-06-01,3,40
2016-06-02,3,48
2016-06-03,3,40
2016-06-04,3,57
2016-06-05,3,48
2016-06-06,3,19
2016-06-07,3,43
2016-06-08,3,36
2016-06-09,3,32
2016-06-10,3,50
2016-06-11,3,36
2016-06-12,3,59
2016-06-13,3,38
2016-06-14,3,43
2016-06-15,3,52
2016-06-16,3,37
2016-06-17,3,50
2016-06-18,3,47
2016-06-19,3,46
2016-06-20,3,35
2016-06-21,3,40
2016-06-22,3,34
2016-06-23,3,46
2016-06-24,3,43
2016-06-25,3,42
2016-06-26,3,57
2016-06-27,3,24
2016-06-28,3,40
2016-06-29,3,38
2016-06-30,3,56
2016-07-01,3,51
2016-07-02,3,35
2016-07-03,3,54
2016-07-04,3,35
2016-07-05,3,53
2016-07-06,3,40
2016-07-07,3,41
2016-07-08,3,31
2016-07-09,3,55
2016-07-10,3,54
2016-07-11,3,41
2016-07-12,3,41
2016-07-13,3,39
2016-07-14,3,57
2016-07-15,3,47
2016-07-16,3,50
2016-07-17,3,60
2016-07-18,3,44
2016-07-19,3,43
2016-07-20,3,46
2016-07-21,3,45
2016-07-22,3,51
2016-07-23,3,49
2016-07-24,3,70
2016-07-25,3,39
2016-07-26,3,35
2016-07-27,3,37
2016-07-28,3,55
2016-07-29,3,45
2016-07-30,3,50
2016-07-31,3,50
2016-08-01,3,17
2016-08-02,3,35
2016-08-03,3,36
2016-08-04,3,35
2016-08-05,3,36
2016-08-06,3,46
2016-08-07,3,38
2016-08-08,3,36
2016-08-09,3,50
2016-08-10,3,26
2016-08-11,3,37
2016-08-12,3,48
2016-08-13,3,52
2016-08-14,3,46
2016-08-15,3,31
2016-08-16,3,35
2016-08-17,3,36
2016-08-18,3,36
2016-08-19,3,41
2016-08-20,3,48
2016-08-21,3,38
2016-08-22,3,30
2016-08-23,3,36
2016-08-24,3,46
2016-08-25,3,43
2016-08-26,3,47
2016-08-27,3,40
2016-08-28,3,43
2016-08-29,3,41
2016-08-30,3,25
2016-08-31,3,43
2016-09-01,3,31
2016-09-02,3,39
2016-09-03,3,48
2016-09-04,3,49
2016-09-05,3,30
2016-09-06,3,35
2016-09-07,3,33
2016-09-08,3,37
2016-09-09,3,49
2016-09-10,3,41
2016-09-11,3,42
2016-09-12,3,34
2016-09-13,3,31
2016-09-14,3,41
2016-09-15,3,39
2016-09-16,3,58
2016-09-17,3,36
2016-09-18,3,45
2016-09-19,3,29
2016-09-20,3,42
2016-09-21,3,34
2016-09-22,3,41
2016-09-23,3,36
2016-09-24,3,44
2016-09-25,3,41
2016-09-26,3,38
2016-09-27,3,31
2016-09-28,3,30
2016-09-29,3,36
2016-09-30,3,43
2016-10-01,3,38
2016-10-02,3,48
2016-10-03,3,30
2016-10-04,3,24
2016-10-05,3,21
2016-10-06,3,42
2016-10-07,3,39
2016-10-08,3,35
2016-10-09,3,40
2016-10-10,3,30
2016-10-11,3,32
2016-10-12,3,39
2016-10-13,3,31
2016-10-14,3,30
2016-10-15,3,42
2016-10-16,3,48
2016-10-17,3,30
2016-10-18,3,27
2016-10-19,3,31
2016-10-20,3,35
2016-10-21,3,28
2016-10-22,3,41
2016-10-23,3,43
2016-10-24,3,26
2016-10-25,3,32
2016-10-26,3,30
2016-10-27,3,29
2016-10-28,3,37
2016-10-29,3,42
2016-10-30,3,44
2016-10-31,3,32
2016-11-01,3,40
2016-11-02,3,29
2016-11-03,3,41
2016-11-04,3,45
2016-11-05,3,35
2016-11-06,3,44
2016-11-07,3,22
2016-11-08,3,31
2016-11-09,3,36
2016-11-10,3,37
2016-11-11,3,39
2016-11-12,3,43
2016-11-13,3,56
2016-11-14,3,26
2016-11-15,3,39
2016-11-16,3,29
2016-11-17,3,36
2016-11-18,3,38
2016-11-19,3,44
2016-11-20,3,53
2016-11-21,3,27
2016-11-22,3,46
2016-11-23,3,40
2016-11-24,3,37
2016-11-25,3,40
2016-11-26,3,50
2016-11-27,3,38
2016-11-28,3,21
2016-11-29,3,44
2016-11-30,3,28
2016-12-01,3,20
2016-12-02,3,28
2016-12-03,3,25
2016-12-04,3,36
2016-12-05,3,19
